PLAYER_ID,PLAYER_NAME,PERIOD,REMAIN_TIME,DIST,ANGLE,COMBINED_SHOT_TYPE_Jump Shot,COMBINED_SHOT_TYPE_Layup,COMBINED_SHOT_TYPE_Dunk,COMBINED_SHOT_TYPE_Tip Shot,COMBINED_SHOT_TYPE_Hook Shot,COMBINED_SHOT_TYPE_Bank Shot,INTERCEPT,CLUSTER
1626168,Trey Lyles,-0.006043113263934903,0.03337525758499135,-0.15470744248343138,0.06449281774356813,-0.25786556556887835,0.05088256287610796,0.16719276969338256,-6.202177070042963e-05,-0.06204086425821275,-0.016114549526181906,-0.26830886902857976,2
1626169,Stanley Johnson,-0.01989160673043913,0.11052940118591884,-0.2932180956731312,-0.033097189185059175,-0.2220838830246641,0.03140379901473976,0.12041315514726976,5.155733422601894e-05,0.04527209453212337,0.11919434201342916,-0.4470701931086271,0
1626171,Bobby Portis,0.05560608074563873,-0.034303112811346,-0.4711388439945257,0.010197590687987349,-0.1067345359710558,-0.028063149176708584,0.09513322840404474,0.029519348107079225,-0.035453455253766766,0.011526103251549787,-0.2295164337162324,0
1626172,Kevon Looney,-0.051889353895425414,-0.11140887300446167,-0.3284536333636639,0.054207126627170026,-0.2030096131816261,0.0011878669132258505,0.19309549655307978,-2.3468961640289706e-05,-0.2937160007711058,0.2293901044891252,-0.4150220299113397,0
1626174,Christian Wood,-0.05707693004990023,0.08172871712730066,-0.44543248820185743,-0.06683634645660759,-0.1714604611004696,-0.034778078633712343,0.15408601099899483,-1.9674513606708394e-05,-0.10852459365193227,0.20447434820606453,-0.19913103526630296,0
1626178,Rondae Hollis-Jefferson,-0.007263490993328982,0.0245851330794103,-0.7814904174935238,-0.04580374284085917,-0.13071460630343512,-0.0652421295070912,0.1625405879686102,6.571617494303504e-05,-0.11113683598116836,-0.04232106517230546,-0.4894809600743038,4
1626179,Terry Rozier,-0.0491884695161597,0.02360796322973701,0.010684392411045726,-0.06183453856527465,-0.17516914309924275,0.0041351650064328635,0.14867155747984326,-8.662284750414692e-05,-0.12582072242871864,0.02709100174356984,-0.3792504085012189,2
1626181,Norman Powell,0.026075264991865917,-0.043143168479913216,-0.11425906491987335,0.009893045524176271,-0.2421066728914319,0.05436258539036218,0.1558858112530826,-0.00010252533998517653,-0.09313331956107136,0.04953098389199022,-0.2828534113023543,2
1626188,Quinn Cook,-0.060648323750339427,0.04394817112397194,-0.3866377878287814,0.07823322952811275,0.07650670417145725,0.1228511189413848,-0.15592123592231744,-6.792932247393237e-05,0.018123984136912068,0.2684979323310947,-0.1457088847112549,0
1626192,Pat Connaughton,0.011931129099335731,0.001094018850017838,-0.1625967853604076,0.056535878478802475,-0.2322147235561425,0.07825835143048894,0.13569199123202924,-1.1935553306766265e-06,-0.08632242646342253,-4.11710804813629e-07,-0.29144669712691884,2
1626195,Willy Hernangomez,-0.002167240465121014,-0.13294921659807296,-0.5602523112446121,0.03539654097050853,-0.16550534080487822,-0.021879623302519875,0.1395416462599352,0.0003013944433084253,-0.03612015404109551,0.009779961722258286,-0.34095946704794106,0
1626196,Josh Richardson,-0.08007941789400935,-0.05067664472020975,-0.2339868263617413,-0.05218684781746637,-0.16056818190523767,-0.016750411801753292,0.14636191954947267,0.026506967319701532,-0.12810422999505305,0.029126062376223574,-0.206322775998948,0
1626203,Treveon Graham,-0.016635023061058463,0.07438123535393756,-0.6295466544387162,-0.04963801257444711,-0.01003793195213481,-0.06449337990903532,0.15199351711685583,-1.2135455809219692e-06,-0.4692111660651801,-4.186063390338372e-07,-0.3509904412585804,0
1626204,Larry Nance Jr.,0.028564214148132563,-0.0003438826145197935,-0.28438541784237614,-0.06313039783196309,-0.24322039567011924,0.07417888799807691,0.13446367616432922,-5.778770838057198e-05,-0.03867263399533076,0.015954965939713257,-0.2783152319695624,0
1626209,Mario Hezonja,0.03219381117927293,-0.008663926771522714,-0.6089351631291576,0.05523534799100315,-0.09046927121550448,-0.09306032105612784,0.13282718034021698,5.732843667393318e-06,-0.06043747932568792,0.05961865088010061,-0.3061313938668769,0
1626220,Royce O'Neale,-0.11523869066363225,-0.10091187694001573,-0.009731235730271388,0.0478649608787886,-0.1201807645500942,0.12630310794743607,0.09581534369414353,-0.00016115570865446414,-0.4055654135453993,-5.558983717842345e-05,-0.3090470953167714,2
1626224,Cedi Osman,0.08295482995694488,0.0455574846213301,-0.4318142812376469,-0.06760017700078201,-0.19476187184120455,-0.00899486358650152,0.14523416714732543,0.017083811681146564,-0.08435218662970828,0.20890860863920568,-0.16506262559381835,0
1626245,Cristiano Felicio,-0.053568772183834615,0.0817033581788848,-1.1955340887324215,0.0046493344490911035,-0.12599155904859158,-0.04478323631073123,0.1235109894782973,-0.00016448796735561762,-0.08631214964384958,0.19735795189248906,-0.4442448915865508,4
1626246,Boban Marjanovic,-0.033556081132687265,-0.0648941010422078,-0.8267958088263178,0.11538638709421248,-0.2499019497740224,0.1094556787311528,0.11766041191237314,2.916754854335813e-05,-0.04990039025010816,0.0395117931733298,-0.39503914663711215,4
1627732,Ben Simmons,-0.012579185118520091,0.05583109502700282,-2.0969925783491754,-0.11823188211744133,-0.15310960959951164,-0.02657369398472782,0.12899330773740333,2.779318410565143e-05,-0.009223486293147808,-0.0075843738479063815,-1.0068540977511016,3
1627733,Dragan Bender,0.046499793683111836,0.0580173033303896,-0.5566220566961814,0.044146589446617014,-0.21601913257958935,0.006065002615796802,0.20320211334326052,7.297551463523166e-05,-0.15679049227881092,-0.24685773049844706,-0.2629326271908071,0
1627734,Domantas Sabonis,0.015031695020269194,-0.04279156015674447,-0.20601261180632746,0.032962372739283256,-0.2787803190790677,0.0837265314322183,0.15374743576197383,0.025841565375476657,-0.06153303950913892,0.013989883092996288,-0.20195290883763412,2
1627736,Malik Beasley,-0.07173657645248692,0.0398728662654924,-0.12724600565774868,0.1054918238707161,-0.1801394824087965,0.023013941492513245,0.11326052431756695,4.373509109628594e-05,0.004748579104170075,1.5086195910940591e-05,-0.1495001208719195,2
1627737,Marquese Chriss,0.01598948874241244,-0.0898694385398433,-0.5032812362714676,0.039708156147076616,-0.07719223572263881,-0.06515637570962232,0.09081461543083068,-1.2801157891559664e-05,0.03032700569176535,-0.013775039207089355,-0.5452444750348873,0
1627739,Kris Dunn,0.008219038449992208,-0.021940854614571667,-0.5108130426615023,-0.016208759022209578,-0.1251425176894923,-0.07067843666236355,0.12565185730456543,3.442973825249331e-05,-0.029539768470244667,0.2119542891970886,-0.33564793228083395,0
1627740,Henry Ellenson,0.17734694449134145,-0.04018141649223452,0.28867227516505517,-0.07456468690844324,-0.40836177738140106,0.08905734424825447,0.24411450587814046,1.9216274693778917e-05,-0.0376515621706562,6.628555639098314e-06,-0.5580011425770639,2
1627741,Buddy Hield,-0.056850749369861876,-0.008859625721283697,-0.05575134252729096,-0.012796668191285549,-0.2268601036633933,-0.03211018852429021,0.19993434075344807,0.011144780778756844,-0.09511978965155377,0.021475307343658705,-0.0888149601549708,2
1627742,Brandon Ingram,0.06403449783831833,0.08588685977356253,-0.2956792148762015,-0.013192129105524971,-0.21127353692340045,-0.01920116503059703,0.16172107933057597,0.024116199892583515,-0.10200918709201423,0.2682470719497158,-0.2028345207218069,0
1627745,Damian Jones,0.05367259999743737,0.1159719460989917,-1.382025242766865,0.16960985447152785,-0.08715846468383237,-0.12183311488200875,0.15161106534406374,-2.4858958978447407e-05,-0.0542189209963261,-8.574970713531683e-06,-0.700572944741352,4
1627746,Skal Labissiere,0.08722974211551901,-0.13279351497396635,-0.01417905620682713,-0.10854544859240348,-0.1504994836994715,-0.07909617162096891,0.16873137705379448,3.6649571486799873e-05,0.018642188710482958,-0.20912304237565907,-0.2879812987602836,2
1627747,Caris LeVert,-0.05139467621681818,-0.14773823161385347,-0.4559411511693376,0.012031875881996359,-0.2325524005343519,-0.07849970525737532,0.22331860599646358,-0.00019708182127219564,-0.028469119168176214,-0.011098423822765208,-0.2699418422377325,0
1627748,Thon Maker,-0.058927022752115976,-0.09866818258736017,-0.1709330074700644,-0.06571067752106796,-0.13751018072420124,-0.02421482472071241,0.13812199991631688,2.2001045244507934e-05,-0.03149654155917258,-0.24200431501303465,-0.4155344225014828,0
1627749,Dejounte Murray,0.11700139074717425,-0.010014290241025231,-0.986841562780937,0.03607641439932272,-0.11781234955015715,-0.10279386964675906,0.15537102233058128,4.182493542882279e-06,-0.026436882811034217,-0.0007245663225643007,-0.4737632090543884,4
1627750,Jamal Murray,-0.04222953033576824,0.07779323053407709,-0.3718648368770032,0.016258510554925255,-0.1332121723289095,-0.037569373957337074,0.11626923138274436,0.019107595688749472,-0.0788194808807118,0.2282491263722445,-0.1628167283295279,0
1627751,Jakob Poeltl,-0.06273480712950892,0.06325081408678232,-2.1614410417938608,-0.12122863030156902,-0.0017553589029379961,-0.10955226880907334,0.10281879545840679,-0.00011561540959771546,-0.050933997985101176,-0.28956991015221023,-0.4149590029444679,3
1627752,Taurean Prince,0.02183620754609427,0.07319954102435189,-0.1454544003904778,0.11166547513198592,-0.18616528433736687,-0.019069038079187663,0.15475681747615896,-9.945069608184804e-06,-0.05796975232514112,0.04721852874848584,-0.2637113274223813,2
1627756,Denzel Valentine,-0.033974852716736684,0.07265297491095378,-0.11375445445707835,-0.016187676378058954,-0.1529415307335284,0.10132834240433976,0.046173018574993833,-3.115225814069685e-05,-0.005455015288559738,0.0036323387794287686,-0.2441898775047553,2
1627759,Jaylen Brown,0.05065405175423352,-0.057010942745772376,-0.4475232789216874,0.003169498527921252,-0.1518362650764894,-0.047793629152117115,0.12184860304523314,0.02544339999977341,0.04091341577517197,0.03917262508712428,-0.19718206305773195,0
1627761,DeAndre' Bembry,0.01573337324052341,0.04681545018396357,-0.6570424888126201,0.11119790393186556,-0.13707928628396468,-0.035678629006999384,0.13514904162679245,-7.250190614048399e-05,0.0011168624887620156,-0.2040784434933654,-0.4885152304109898,0
1627763,Malcolm Brogdon,0.06875420792254387,0.013544056645327691,-0.15687963563585486,-0.03492430928444774,-0.22678095515139385,-0.02116004424158722,0.19216576733485838,0.012412356647387398,-0.10090081767130524,0.04639502764891912,-0.09963438468134933,2
1627767,Cheick Diallo,-0.08355432600929495,-0.010846951931482048,-1.3978183723983877,-0.0005469782209479977,-0.12983856324460438,-0.09280260026280583,0.14451274398651284,-0.00023631792430096183,-0.025911384948221646,0.18100395714813827,-0.1333277218723255,4
1627774,Jake Layman,0.01669266901336215,0.08400909898082078,-0.8129184110653898,0.08038555742262858,-0.08809155199774363,-0.029301089559929626,0.11759385874618979,6.716575589233104e-06,-0.09642617460407103,-0.20343584303582132,-0.26691330062559226,4
1627775,Patrick McCaw,0.07234516791051042,0.0862815052380401,-0.6721929386119703,0.07475470233540367,-0.15536862556320508,0.09969961610932003,0.0765242723798829,0.00014149854117996065,-0.20677603923166465,0.23976346151147854,-0.40845322432277015,0
1627777,Georges Niang,-0.23007111580158054,0.0904413182227372,-1.2307913707602096,-0.3893585709210606,-0.04249540084030986,-0.1436522111971444,0.1466788639025612,3.4889853038914975e-05,-0.12303617023693288,0.0282531137716848,0.18210483353746487,4
1627783,Pascal Siakam,-0.04967435309678533,-0.023899748120532995,-0.7743068360443058,-0.02031356271654796,-0.1845028944543478,-0.03749797167298896,0.16128212238233236,0.022463028540403638,-0.043077827746484464,-0.007662104235791739,-0.17447663801442365,4
1627788,Furkan Korkmaz,-0.01509002972240156,0.005076057177817017,-0.6643178015490971,-0.004736067305351989,-0.1257742102715693,0.01131785902815433,0.0895393909823935,-0.00015026910223889866,-0.03012732176141676,-5.183455799454189e-05,-0.17126612217575699,0
1627789,Timothe Luwawu-Cabarrot,0.024299909769934173,0.091917939558682,0.3691659953955952,0.06315411730038112,-0.2644604753069854,0.31845086959622865,0.06052049768956069,-0.00011247191786633628,-0.34489486575999456,0.04586383133080387,-0.6935249005183685,2
1627790,Ante Zizic,0.041490231183758386,-0.03513554707896609,-0.3324420311547204,0.044146446719284894,-0.31163846234349296,0.11652407883683732,0.15376751790721252,-4.067388741130961e-05,-0.018513897199481787,-0.007030324752473186,-0.35000732617222924,0
1627812,Yogi Ferrell,-0.01165497069498165,0.04805037710246887,-0.4998022354034374,0.011093459990022243,0.06547962842264825,0.05648409652385194,-5.455000866164453e-07,-9.776825402666705e-07,-0.3818334896597641,0.026661174913974985,-0.2901140896564511,0
1627814,Damion Lee,-0.09683139389034036,-0.07529151016973422,-0.6940892842766819,-0.09691028466158144,-0.10800991533456804,-0.08040618259358881,0.12828171245981473,-4.8825792369484277e-05,-5.284026890812819e-05,-1.684220727010116e-05,-0.190769511345102,4
1627820,Tyrone Wallace,-0.09455470083462887,0.05107497376462309,-1.2402422535832653,-0.04377566934239845,-0.15890013834868133,-0.1797710153784314,0.2565855835746378,7.278454978335728e-05,-0.0586166606719331,-0.22197770921050966,-0.485944472834501,4
1627823,Juancho Hernangomez,-0.07337772065376795,0.01876479138569536,0.08175783505829817,-0.00984316438009617,-0.2545989277283524,0.1050003521246402,0.11740272598979902,0.00041631150725697963,0.06630939227857675,-0.23002903667461824,-0.3199665173374439,2
1627826,Ivica Zubac,0.0543663983622418,0.09402918294239697,-0.5853361566282999,-0.08925634415037352,-0.17605915238985798,0.002165174857105526,0.13027134963628534,4.756563343994162e-05,-0.03288500022169317,0.02254098073488316,-0.4492517247945349,0
1627827,Dorian Finney-Smith,-0.0671023465525165,0.076231577164431,-0.057644904001320135,0.0923015699437862,-0.23314038621075797,0.05242423585092797,0.1364778089301752,8.278463480232564e-06,-0.03740558082494976,0.07531734864365318,-0.5014567145752445,2
1627832,Fred VanVleet,-0.12275542488991455,0.09827091981360676,0.3008147102851987,-0.11819817995197045,-0.17239926286309018,0.1421338517182343,-5.307883316014411e-06,-9.513151290424687e-06,0.13054202357473818,0.06080236418919295,-0.3946812310625842,2
1627846,Abdel Nader,0.09295134675362024,-0.08606209043285774,-0.2873872140417188,0.03315319937082422,-0.04516403216953333,0.05511800879873234,0.09525569625450055,0.00017246617691511732,-0.513373288459863,0.21984808319392893,-0.4781313797815969,0
1627853,Ryan Arcidiacono,0.14640689351118105,-0.07000975735673944,-0.5558570655225726,0.03084919045467157,-0.03233800357886714,0.10792774423812056,-2.748779687488463e-06,-4.926550845233535e-06,-0.204355614874988,-1.6993885082805583e-06,-0.2204346927675716,0
1627854,Bryn Forbes,-0.008584528394732841,0.07010426225681593,-0.4350296955141564,-0.0205995835249342,-0.08364514472683658,-0.10672229906987532,0.05695584248715782,0.005976253381197383,0.3832776462456748,-0.21665686013992166,-0.08958759586237659,0
1627863,Danuel House Jr.,0.018440783184439816,0.04663736880926736,-0.7320368683618464,-0.040913658015591985,0.061051553301382726,-0.013420713913619296,0.08184886707179859,-6.261893627998086e-05,-0.528290829720794,-2.1600081692180442e-05,-0.1724400157141956,4
1627884,Derrick Jones Jr.,-0.021110230539038655,-0.08159018291154715,-0.3214930851603948,-0.003418795023965086,-0.29561638012107144,-0.03741019719801568,0.13235633036040992,-1.9371557673480977e-05,0.4645899696808803,-6.6821197090498235e-06,-0.4991017466254629,0
1627885,Shaquille Harrison,0.046976358943755334,0.024938227398406943,-1.0322589677136371,-0.049411988117926985,-0.003893968300267023,-0.014011113862636142,0.14508588028818983,-4.380239594942045e-05,-0.5348781737037659,-0.20772681105980453,-0.6546502749522719,4
1627936,Alex Caruso,0.0366922095678682,-0.18248829466284056,0.2910410754535116,-0.2899421706752446,-0.347616278806307,0.2431593778347043,0.10147362486532996,-5.881199749221245e-05,-0.03083124141699965,-2.028689763494844e-05,-0.4303823068120813,2
1628021,David Nwaba,0.0836635230879929,0.043714995205916735,-0.5684551826692961,-0.008772551973129185,-0.15093953626236292,-0.07396124941471642,0.1697317250870206,-1.065805939438701e-05,-0.07551557972798227,0.02631528403130341,-0.3230919734939268,0
1628035,Alfonzo McKinnie,-0.053447350638800316,-0.14106185889395292,-0.304750516046791,-0.09928082966382132,-0.20238447391018216,0.03572040915118845,0.1313134506568113,0.0001191775840639311,-0.10891660584927128,0.20829713171854455,-0.3492731121256329,0
1628365,Markelle Fultz,-0.09285121975317656,0.0735835851350416,-0.875799902480865,-0.005628291290018186,-0.1254046681844974,-0.013091074097676144,0.11996239365799448,-0.00010877181366792621,-0.16572080459054728,0.20595593801071374,-0.4694856859282627,4
1628366,Lonzo Ball,0.047286031585547283,-0.01908884993920813,-0.013835055998644485,0.004015208613578975,-0.18099805527813564,0.09469011987735444,0.17573183960245484,-3.837167028812247e-06,-0.4795749534510285,-1.3236111356726542e-06,-0.5396570577255747,2
1628367,Josh Jackson,0.00965551707218263,-0.07493749279631956,-0.5268462780071866,-0.03952991185319471,-0.10486782597409992,-0.07833686588130596,0.10452399537253858,-4.418422370683579e-06,0.006697556845416722,0.2600108059041992,-0.4714523774488146,0
1628368,De'Aaron Fox,-0.053047643442012106,-0.04151105204566708,-0.5412934149671074,-0.051966652616107306,-0.17152697495741046,-0.031646855464388834,0.13208637501106538,8.98690954162371e-06,-0.020974183120903475,0.21371247798259854,-0.30925590491608423,0
1628369,Jayson Tatum,-0.011426178467414129,0.03157129969307905,-0.2200711077726748,-0.07307926955883289,-0.16301716709719505,-0.05458645073378912,0.15672105181995108,8.154067269780334e-05,-0.10112669551192456,0.2353413787192351,-0.2054240289439968,0
1628370,Malik Monk,0.0550049377632335,-0.0578680993691256,-0.31039693050854855,0.09530740498121963,-0.1986207124749872,0.040772253370975294,0.17469220153437867,-1.3836679110981625e-05,-0.2636440514272983,-4.772891666595378e-06,-0.3676905871352137,0
1628371,Jonathan Isaac,0.0165388263655122,0.060034175143297626,-0.4667374752836807,-0.06262712630205337,-0.12275336148569023,0.015263922308412791,0.12097978331199193,8.604304609936668e-06,-0.19328657732053373,2.968010852925833e-06,-0.3984014560603693,0
1628372,Dennis Smith Jr.,0.0054985941775219215,0.04799271298573293,-0.2851516616928006,0.09828735167869884,-0.1973346573159369,0.02643569213807761,0.12385169195622614,7.701441598471167e-05,0.07098884789470837,-0.21050420549516446,-0.4477343250498581,0
1628373,Frank Ntilikina,-0.12163320123895502,0.09417983503640932,0.009634170520874522,-0.19036220512721946,-0.2056198162247989,0.06715041652817752,0.08888156664190174,-2.1115382871939465e-05,0.07089673995946881,-7.283643288857491e-06,-0.4601589900100511,2
1628374,Lauri Markkanen,0.034102640502069466,0.018627280433128075,-0.4588523672998987,0.0825838137678465,-0.08348437647212915,-0.06347683135338425,0.14117508727444458,6.6777867485738585e-06,-0.10226534907479813,-0.25799751929213005,-0.2882237214012444,0
1628378,Donovan Mitchell,0.0060359500761968405,0.06848237345487591,-0.5159619341738746,0.002927011105446879,-0.06088032650151804,-0.026815585104081538,0.09872386578545907,0.02959501114879973,-0.18925996162726108,-0.03218622859961743,-0.2301419549636445,0
1628379,Luke Kennard,0.02688294534822631,0.08703832695203849,-0.25514471783487924,-0.07094256422984528,-0.21276019984650912,-0.07051366884974952,0.24000353129472515,-0.001449506400684006,-0.11690239192794342,-0.2345706739653549,0.0024848974153229967,0
1628380,Zach Collins,0.07312302115052667,-0.03270867915707696,-0.7989519273058272,0.018484256869819686,-0.10800122177283372,-0.037503453126947764,0.10191716195928509,-1.0277621129292295e-05,-0.09368433793491683,0.2767399361507209,-0.3661418969414472,4
1628381,John Collins,-0.10320629869429528,0.0385819658132148,-0.8322217763415773,0.045868619571902934,-0.09366512733413597,-0.017910270524276437,0.10198964188183972,8.165822393293054e-05,-0.03495661817377406,-0.22093931436747086,-0.3158224629291253,4
1628382,Justin Jackson,0.026754535186015685,0.09540018221676223,-0.8133474587094971,-0.07767754261436285,-0.2677263219553357,-0.04106448289966913,0.2577155170109626,-0.005063668554362381,-0.1757723038214638,-0.0017466865605484092,0.03412504389479545,4
1628384,OG Anunoby,-0.18618386287594624,-0.0660982545602879,-0.23952053990578784,-0.018958033356603204,-0.21280025676376746,0.05706219451942982,0.14187683261801912,-2.136208249841696e-06,-0.04256339113637083,-0.22722850955630985,-0.28236149660960586,0
1628385,Harry Giles III,0.07085705716735341,0.008056392060886593,-2.169311476982406,0.010490840369058313,0.07307600856630701,-0.19240075252836805,0.07723699981951457,5.749010798691565e-05,-0.10009282872055746,0.2028329443374461,-0.5977403468087782,3
1628386,Jarrett Allen,-0.06939165110882294,-0.09547693885058706,-2.3344260475991865,-0.03664217698179674,0.0046288661846096615,-0.1434108658398229,0.09556283749384954,-0.00013179630576272357,-0.034687783675624924,-0.0036658999633369365,-1.0483670333176138,3
1628388,TJ Leaf,-0.1441821370756432,0.2255093490140423,-0.09641653630233586,0.04874391142666649,-0.4181826972396866,-0.02223522704893484,0.3149248075945909,0.0037109259117779204,-0.08061236879762815,0.21587704655219714,-0.05364665603951298,2
1628389,Bam Adebayo,0.03643864863193855,0.043775605029538985,-0.7987545105578506,0.01240971110121514,-0.16438784376774318,-0.0706619131245265,0.1593026143048478,-1.1338302073020793e-05,-0.07507000809317327,0.2747945985461369,-0.5350910938556236,4
1628390,Terrance Ferguson,0.014696400694269897,0.026308434343564426,-0.13187868919591988,0.04640790278496905,-0.18475555163365984,0.17343063622690374,0.10436366964722303,-8.271083868826993e-06,-0.3705540699294834,-2.853068063297248e-06,-0.2777801277218679,2
1628391,D.J. Wilson,0.034913736072998684,0.1184665045888861,-0.2908795863947826,-0.1809741142503788,-0.1674186147792749,0.0593113003853501,0.08873523859961363,-1.5146097697807725e-05,-0.029434291653102105,-5.2245689089135735e-06,-0.2069998657535196,0
1628395,Jordan Bell,0.12334102559598475,-0.17030624838456795,-2.431073649860456,-0.22073205481193248,0.10168548052144434,-0.1633524655351369,0.04776236467070749,-3.427346096874782e-05,-0.08082941139217655,0.01283293139188671,-0.68329142389091,3
1628397,Ivan Rabb,-0.16758407102295025,-0.01096201272271754,-1.2044819007263374,0.17116808799125627,-0.0522087043821453,-0.21246810147902945,0.16655519092743712,1.827037563072225e-05,-0.034196768205982164,0.18153240165711126,-0.15330937259136562,4
1628398,Kyle Kuzma,0.009398816840557477,0.05006276741834255,-0.7356016306007986,0.02577885414279393,-0.10621370793832352,-0.07451355625763248,0.125400634695197,0.022134140430769028,-0.037061779699617374,0.020912845915860786,-0.1723369073250604,4
